step_order,x_t,y_t,z_t,x_dif,y_dif,z_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7
124,796.9617845485236,90.9209168853779,250.627725333739,12.737728451476414,3.8338221146220945,-12.614686333739087,18.210965675205028,48.35937402845651,-28.899777129366466,76.96752646900372,-13.601792196442902,-51.98884571281729,121.94393049724205
125,839.311894070051,82.99773266495001,234.8608679351577,11.385358929949007,2.083166335049995,-17.0532979351577,16.84516756159629,51.36012537323315,-26.79680590155602,63.62340502407437,-8.24002129315525,-15.591523644553234,127.31673685414283
126,835.2808131755922,98.93533652902781,171.3290867078261,11.480920824407804,4.675818470972189,-12.194707707826097,15.827943506036966,56.69780254179886,-26.84986992938582,71.06108469693085,-15.125967934035275,-57.784558864614546,118.10219611254743
127,798.2546281564704,68.3497770277844,156.3006658850368,9.758298843529587,-2.168527027784407,-15.946485885036822,25.31748783188535,54.322291390958725,-39.59661950375913,80.94820604110232,20.75194869885655,-27.909431899075432,109.34709492889428
128,759.1760340439026,79.84228882254119,152.54013935721662,9.557833956097397,1.5784281774587186,-16.645421357216605,17.286306217308514,46.680025219828664,-21.967157747565537,91.28765195331617,-10.891501232950034,-38.01934364199586,110.46820322279592
129,719.9973112613017,74.1341988566178,156.12473127756678,9.969078738698386,-0.35403785661780773,-16.268231277566798,17.509158495499324,43.62850185029008,-20.461552374254268,100.55341128297904,-3.7312851386399375,-47.85913168220444,114.32656667617022
130,679.9324678957083,59.919595064381,159.3679538352711,10.177136104291662,0.541197935618996,-12.970861835271194,26.7086024867424,43.80809535658227,-33.802593941851654,108.62491560452914,11.21807938394859,-53.0444245945067,100.20838039593473
131,639.9482804342431,56.251691544328295,155.007889242451,9.458503565756928,1.7179824556717023,-13.587391242450991,23.753986505770598,39.220834935173826,-26.880707491948016,116.05219993222119,10.5326200079409,-53.1475700037722,110.60272311337343
132,636.5067228990947,76.1158008853542,93.15084646943771,8.817560100905325,5.899276114645801,-6.4563674694377085,-32.066574794439894,86.29090512744659,95.9126734446916,119.95481434850792,-11.177734388917115,-69.61419535091522,1.639619055676778
133,678.4867224589008,77.1184688951012,71.7441659354877,8.454938541099182,1.3731391048987973,-13.954035935487802,-30.580690227366567,79.11962149388684,90.09686345445547,111.78097581133869,20.24457955977397,-66.86605880618058,-1.2217387049254178
134,720.2580957810203,69.8656732037,80.0669667412367,9.101225218979721,-4.542445203699998,-16.180096741236696,-14.440173263125876,55.17995214367317,40.24062693027515,104.07272988316943,11.662853113096242,-69.15171946043343,55.68581715395197
135,759.6379078778702,81.2480017776256,80.8640244458955,9.71489012212976,-1.6817457776256077,-14.510077445895504,-12.600035766816706,56.6549100045229,36.86406741105204,95.42833388581808,1.3528363185926087,-57.96523990209768,49.68076361575914
136,798.0584457523238,89.6849614096844,86.9565338962818,10.236569247676243,1.905098590315589,-13.943928896281804,-12.91586964135363,61.067214726511835,40.17177327423135,85.78002988772826,-10.55201101967197,-55.481971089037025,53.69900710304746
137,838.8704946072659,91.5976657507287,81.2573442829256,9.994966392734113,0.4331652492712976,-13.240852282925601,-10.242458825217742,63.11336853727235,38.77837492419447,75.14606923028074,-2.216213242045958,-43.08259488235765,53.63467746445822
138,837.6106148590264,96.69443924432319,1.3081101567389999,8.507653140973503,4.6869397556768035,-15.3358361567389,-13.227805913193396,71.33213063250973,45.75617787231097,76.0255450645659,-14.759864060356502,-43.969900528687944,61.738787610917825
139,799.6580706696301,80.0573740254382,-3.9119199872148003,8.288658330369913,-0.620846025438297,-15.428582012785201,-10.750205715374648,65.5323725132704,37.248414432815125,86.86981939181558,9.307915444284767,-56.45125158328585,53.44530139136352
140,759.2844715543552,71.4757974716715,-7.2770169892569,7.800519445644795,-2.8493414716714938,-14.9236400107431,-10.354097703542479,62.11353180273874,34.51325097036516,96.03510106100289,17.569377333795828,-62.30104576299927,50.52509983387736
141,719.8995144020989,68.5737308081821,5.1588654542849,10.327117597901065,3.5620161918178894,-15.8937714542849,39.38264967567467,80.57374935950303,-74.46862937264416,105.00966135219251,-168.69372667854455,64.15863074090264,-14.114202275502821
142,678.1941102587774,54.1745478112939,-5.933813858467899,9.106781741222562,1.6169861887061003,-16.3105661415321,41.59335427229512,76.26392850970933,-71.3898613442851,112.38849058185458,-177.81973478377725,50.45724306710131,-13.436088103837148
143,639.856621741132,54.0969363417193,0.5769765407691,9.419621258868005,0.5747126582807027,-17.3058635407691,43.407734966586204,79.64884954581144,-75.74161886586515,120.88938339795013,-172.90643914617692,66.10614024154043,-15.20374139703367
144,613.6971959820755,185.90005127175792,-9.017395613629201,6.926739017924433,0.8692737282420921,-10.7364073863708,27.60594835899567,52.60869769705683,-13.027295608561696,120.62523409805544,17.344080301988974,-67.85078721661438,89.7275956505362
145,650.3932875389829,186.8418497336261,-8.7314670101827,5.943545461017038,-1.296358733626107,-11.895929989817299,26.761634715414576,54.044823343341555,-9.891164592740171,111.22728624308344,37.61941451733219,-61.68119819053475,96.03799220603712
146,690.4299742832532,206.89631567576382,-3.8515204483491,7.147617716746822,-3.063425675763824,-13.688864551650898,27.131634931283354,56.47252619376841,-12.793222524911045,104.19967555817419,25.764605416781322,-62.46025767082839,89.96109732337777
147,727.759567436513,219.3244299980538,8.778479005090102,8.923840563487033,6.016665001946194,-8.933187005090101,34.179672993983495,62.698150893282296,-28.15350017416636,95.12619175452828,-150.73893060542983,68.25318808120626,-79.1940664158702
148,764.2996358650769,249.4355925138577,-1.1708107311362999,7.282200134923073,4.8929944861423,-12.813428268863701,25.09714407751318,61.42891857080289,-14.884295023598447,86.99038311912352,-2.176427110047853,-56.46387430187882,104.34325838056353
149,803.0361694921532,257.5361710373653,7.0262100452419,8.171230507846758,4.251160962634685,-11.660546045241901,24.13632955034943,65.30406911461672,-13.295328932053785,76.10385785273685,7.589144790224965,-59.08145920442926,105.78982744317167
150,802.2038128005856,261.8057002563382,83.5407208731835,9.45262219941435,3.8291907436617976,-13.428319873183497,24.284992445733504,59.12744342196774,-14.772588937324342,75.2399229829826,-2.3530203801416274,-48.667133094195094,105.35357451317007
151,764.3379904193033,236.2635251613037,65.5483289391742,7.8650455806966875,0.0484318386962741,-17.714671939174195,29.175171642723054,55.113879338288044,-21.02039598435562,83.76962709639785,18.354485071166433,-25.280584479737666,103.5717395978116
152,727.9013241674585,222.6084224656468,71.3471199126365,8.25888283254153,-1.2123184656468027,-16.414582912636504,33.76491824259613,53.74211306710211,-27.988573642584377,94.08259427977174,16.561902842670005,-38.69381987543713,98.75008936168335
153,689.4946065765367,216.9113171946311,87.7610341106043,10.010689423463305,0.1939308053688933,-10.224992110604305,40.05094816357728,56.26231771901743,-40.39677586302729,104.09405646092401,11.01533551794413,-68.77302592782648,112.73291499307275
154,650.0397335840355,184.1149870111709,73.78933754644811,7.808062415964514,-2.3301850111709257,-12.525933546448108,45.88086385906753,54.79885998055267,-45.82113025872773,109.53473047079895,32.98655456224889,-41.35630421453253,103.33148126287517
155,613.4936590190755,192.4844904857975,73.0002670561702,8.359160980924457,1.7542635142025063,-12.291347056170203,38.06629839274352,48.02123020870122,-32.769497866747386,119.74595788226613,1.3621835520623728,-62.26711222299108,110.77319289703175
156,614.2791942567046,181.13320963449252,156.4227769181961,9.490890743295381,1.0160243655074908,-11.872959918196102,45.144686602809536,43.53489624560929,-42.74777610857484,115.54782403925195,16.711686672684475,-49.40367824665334,101.75351492967299
157,651.3612710996533,189.12277266934498,166.2603899712338,8.99755890034669,1.6244323306550257,-10.20401897123378,43.97836792816751,47.407181656672776,-42.21916868453391,107.77815852513491,30.350418833278173,-55.93829392846112,109.26110020908511
158,687.9834672252157,215.6416037691663,145.75794370528538,7.621709774784335,2.6239402308337105,-16.995102705285404,35.281328797782656,44.569669310884116,-30.27770206659648,98.87021363036241,-4.140008535205297,-29.891985503815704,105.35611311727297
159,725.1137657823065,232.825911199599,174.17196424518238,10.77387821769355,3.6212438004009755,-10.371022245182388,33.529694774284415,50.393824316814786,-30.15939602218448,92.32135685337353,6.697550669389674,-66.55159372781623,109.44803599763458
160,765.625014123383,224.85431137467128,161.51622539946288,10.109465876616923,-1.5250233746712922,-15.293026399462889,37.597095748563774,55.017539464417325,-38.79582034314061,80.06704634115307,44.44454518330162,-34.20181466149743,91.38598623597596
161,802.3480298406027,260.63918866158696,165.7679845312031,11.00296615939726,3.8067933384130583,-15.343336531203107,27.61150725281981,55.304644776740155,-23.04139053078259,71.70307244721903,-1.846882699248126,-43.15683107581624,104.36740339500814
162,803.892627512082,240.0280900930377,245.593623064,12.609580487918038,-0.181933093037685,-16.438910064000112,35.87742451944159,56.0471320744917,-44.18293620638322,62.91744057719877,49.698918929413445,-23.838539778358783,85.13473147270825
163,765.6522910365954,238.1045927650166,249.4530827505894,12.26530896340455,3.252288234983382,-14.440795750589416,32.19891738810012,48.3749402031304,-29.142766238450264,76.6849240892886,17.3366547116683,-41.51526533873473,101.64847085286598
164,725.5460770356925,209.5227063109881,250.214873793384,11.693351964307453,-0.4906773109881044,-13.034440793383993,40.950352272118,48.636245340530046,-42.91798009711199,84.37761255174246,47.02823905931227,-42.94347156237516,86.38505040107461
165,688.1170702047332,225.0361016908068,239.9151374958633,11.11463579526685,4.954687309193218,-14.462837495863283,25.411752910988337,37.833468799395646,-13.607828535997724,95.38962755008068,-7.55070585389055,-43.329069580188126,105.36657211804841
166,650.1758178727157,186.1683529488134,231.1027694418821,9.59996112728436,-0.1292009488134056,-15.441600441882088,46.94700086323095,41.26721649665791,-47.7122152194757,100.2220949429021,36.862249014897635,-23.09438998626888,86.20203289899871
167,613.0886486862142,181.59801503346932,229.0884274427696,8.828065313785714,1.8713049665306585,-16.16742444276963,41.87350066842141,34.044099090246064,-35.66865422605216,108.75315954460189,20.567400368143616,-29.969219985416217,87.62020055829376
168,613.8229588449558,180.1484536646655,313.4410289196121,10.693278155044254,2.4130663353344914,-14.706952919612093,46.85847745148874,31.069595056655924,-43.99610481074403,101.39035227753973,25.586938595666815,-23.643647955161914,81.4987794637972
169,652.1557311220938,204.46525650260338,320.84443884808087,11.9690388779062,4.445368497396601,-14.776967848080915,34.186269915445074,31.34662576558807,-26.01350567414171,95.91112559920806,5.187995325038774,-35.149729674157385,90.32868521504172
170,689.5414530353493,213.4757115744646,310.4603241493223,11.261554964650713,2.6675134255353896,-16.169654149322298,34.47555114958647,35.28916628746225,-28.72141502396756,85.33989482489,8.874577322474352,-13.652422299558992,88.9290086799647
171,727.9165826304443,222.38774350378858,328.57660551350807,13.7034263695557,0.2374504962114088,-15.01120551350806,36.6313106979357,41.93575069939743,-36.171985044003094,78.52161152023439,21.799854472457795,-33.66893514954445,91.98464611565542
172,764.2412373150704,249.6386232287416,319.4986063320281,12.595396684929597,5.596823771258386,-17.874538332028067,21.815938486386926,42.31211046031327,-9.129117088820653,67.30623603871257,-13.936498040244286,-19.631286395302634,102.09272886270224
173,802.9651400469836,259.9362422990789,319.78550751859706,12.840227953016438,5.938494700921012,-16.504802518597046,21.403565692441262,47.90595201705337,-9.410419484594396,53.953720933971915,-8.850904826323388,-11.541318165029784,105.30597787780454
174,802.7009965221561,252.09942081969737,412.6578868582122,16.9316284778439,2.149422180302622,-14.614186858212179,28.999775797125324,52.24029998684525,-41.906524351450926,38.346684113340835,19.687969854820057,-10.353847836648024,100.28882716541365
175,766.1270975469731,235.7349773541387,407.6315406837286,16.02757245302689,1.427407645861308,-15.345307683728606,34.91110444082442,46.399308444217326,-45.43100936937578,54.81135154910634,21.521031379655142,-11.170541877827498,99.04029632373434
176,725.7838242963269,213.3109480989207,387.0074425901646,12.16513670367317,0.917614901079304,-18.836985590164602,42.22758755448823,45.83368531100509,-61.524814688861284,60.15118853937657,25.27874517062374,20.666412689058163,104.46800103284603
177,686.3209771191111,195.1476959152405,411.9633723921374,14.247280880888866,-1.714111915240494,-13.761980392137389,51.86804225996787,53.372237584145324,-86.70677496929483,75.60406934635431,32.823662202726965,-10.53573707023375,120.2998828215836
178,652.5999308918805,197.8490126368861,402.5878874625924,13.162347108119548,4.351965363113891,-13.941032462592375,48.23877621015976,34.56498132433524,-54.583930505457154,85.67377320304364,1.7553286272485815,-20.9233555549888,107.62379515805553
179,612.2843758270387,199.2820986629961,397.0320020772245,13.183287172961286,6.0586433370039,-15.07527907722448,32.710330119526056,23.43114621683592,-23.35763865380539,93.1535290056138,-20.038638761160023,-23.43383172731748,120.19469940144081
180,561.9949575997397,289.58113642861326,394.39580420512686,10.66611140026032,1.6046575713867242,-14.27223420512695,71.93309758404708,43.2510598866908,-82.8957122185849,89.09644276133706,16.72798583226568,3.4777459857870534,118.70214566292795
181,595.3938696787909,326.4239234132403,414.2277949124001,12.685761321209043,5.709181586759712,-10.696456912400095,64.36407942606635,40.029604740863526,-66.75071306280869,87.02065414101789,12.471071733387022,-34.300572130784694,123.29995354979542
182,632.2001988519521,333.4260622661298,404.2000109046014,11.953623148047882,3.931028733870221,-13.534772904601482,63.50626391745144,50.40920576989553,-81.81030194551732,74.38446450814531,28.374199563441966,-1.8306727491956232,119.80363444952985
183,665.0776945413338,354.10931417891913,386.74187980428945,10.131057458666191,3.6756608210807826,-18.566206804289493,55.89643391842777,49.30858117553605,-71.3229253779816,58.61536302282314,26.448240953535553,26.760612043046045,120.09488700226116
184,701.7923962611752,384.85255541547804,403.2173187960729,13.932549738824832,4.259065584521977,-17.95237379607289,50.30500164921619,49.88096658582953,-59.86040329102296,52.84819732128094,23.03992983217968,0.6062405696752957,107.31755001869901
185,735.7608488656383,408.7968826997352,403.8374595132271,14.468750134361699,5.335795300264806,-15.609632513227155,43.03011595902823,54.88491314205695,-57.21629227602291,34.41753716747719,28.948152528967153,8.26051822802248,114.16951229821443
186,734.689074861654,409.1979934894376,310.0800939710821,11.81974913834597,3.1067235105624036,-21.288746971082105,43.84768863098653,52.00633565058411,-41.08693601396935,49.75853982895495,23.898770190402743,9.9173005209313,94.43251581996374
187,699.5108720447433,371.39934990876213,307.60118801157347,10.669838955256637,-0.2076649087621263,-19.433845011573453,55.043973101478805,57.227263329179856,-73.98409197144397,59.20433166517267,27.06899036156961,23.450536598313416,115.17819595947111
188,665.7363614057938,348.61029647678185,325.0593956610151,12.395453594206174,-1.76765947678183,-15.503907661015148,61.78362310537287,62.64711301610342,-90.55240208654537,74.10262175587498,26.34121931289866,1.386421271078233,122.47564627461736
189,630.3353822564934,329.6669100379142,309.4117761885519,10.061888743506643,0.8898919620858123,-17.292693188551937,64.17550497822282,51.48399311896248,-75.96607823337551,81.44823713781533,26.922177947976465,9.205118737133386,121.42069082830481
190,594.9563497828166,331.15879563885954,332.449250704949,11.612417217183406,6.496790361140484,-10.125906704948989,60.313656509059655,39.33018943076937,-54.17557592182452,96.87647480084138,9.034475977516722,-48.023422975478965,122.62547783201617
191,561.1589462113822,287.7966584315047,327.8229864788667,11.316686788617858,1.3436425684952837,-11.565247478866752,72.39165008873094,50.4724115517696,-82.96648700211578,100.85716405592675,38.25993033904468,-23.11959508722604,101.63390070802315
192,562.8504358504732,300.2620329652117,248.1639068368948,9.74656514952676,3.023859034788302,-10.673639836894893,66.7612442562663,45.84420687877175,-63.18211166975747,110.44538397539348,22.181717492995862,-48.01887947745936,113.12217117452029
193,597.5800581923185,314.2138993547239,245.05662068852521,8.986475807681586,2.840407645276116,-12.099509688525217,66.55175392681573,51.50982354605725,-68.52336713164111,101.41079283335993,31.02389009874678,-32.449932489978124,106.0959192590222
194,631.7303551516351,333.3185276315552,232.47104687425272,8.23561884836488,2.5120833684447916,-15.854175874252746,62.86795129034856,51.56729837488131,-64.76687419914238,91.24845149877625,33.517051371915045,-10.852411588447689,106.38639854791322
195,665.8847363910477,356.1480359778809,251.3110968790598,10.946853608952324,0.5618010221190843,-13.66860687905978,60.77397796364019,57.9858037011396,-68.380891779374,84.4951323261722,40.61334531521981,-30.86039395630034,113.29523439434249
196,698.5048207019145,389.45525202645797,254.847597240164,11.907575298085476,3.4888859735420397,-11.710923240163993,54.111318189438585,56.34069863187022,-56.953409270151255,76.52509476213943,21.165346113227248,-41.905146731728316,123.46552471619269
197,734.4925231869676,385.8938438954479,239.33359634789912,10.747265813032413,-1.5567898954478778,-17.02924434789921,53.840316658088824,75.64854525249713,-101.98149414880619,56.98741557579942,47.88716730926111,22.601650235865158,119.17709283925745
198,736.0876199860597,401.53527210474374,167.847544422851,12.237413013940227,-1.633857104743754,-14.868769422850988,54.757431063964376,68.41593995147682,-68.19090120904401,69.50205628043534,37.107042310782525,-23.57894354487889,109.07590243071141
199,702.0761720356554,377.4493936148151,161.5998863203706,10.418228964344621,-0.40005161481508367,-15.222249320370594,57.775184472945284,64.1054706280506,-65.2556943452696,79.72781848524939,35.34619913664315,-20.686214110457882,109.76467178390156
200,666.6090295408648,360.4860826039601,168.9819364025862,11.41478145913527,-1.0837796039601244,-13.470543402586202,60.06844461020964,61.61881534794181,-63.89470798852015,90.54273766364022,30.49766216842903,-39.026139006247114,114.00048619631251
201,630.1351996677151,348.6567386695925,147.33136118110778,7.158566332284863,4.309357330407465,-16.879001181107782,52.660362218176246,47.232218967168166,-40.1106848005934,98.69948326549887,3.051011603635977,-28.41227174949172,118.91821377704976
202,596.4375621572239,331.9994498489336,163.5708288285978,10.329010842776142,3.0424541510664085,-11.734463828597796,57.15400305473371,48.367806993172586,-47.375308587487446,108.95790309060715,8.439041219970255,-57.45157424332552,116.80550100621491
203,562.0346511653092,303.9147884628922,148.9878167323808,8.451869834690797,3.581201537107802,-12.979815732380814,58.06666145324496,43.27321851375547,-44.529980352528064,114.55312352757701,12.24776085977699,-37.95704387828322,120.16593772226618
204,561.4546453949557,286.4007346995001,79.2758940066756,8.18742060504428,-2.2565326995000987,-10.677357006675692,67.32086049995439,63.406330452289666,-65.42738710734162,116.07511721270241,38.25617603309208,-36.44922585655872,109.58060250320115
205,598.2029675243059,321.847262288376,81.1288849006105,8.118812475694085,-0.07653228837597226,-11.844278900610504,59.992665441408754,58.06949702137307,-52.10937781285493,110.97366538644897,23.038459679773155,-52.82302413407297,123.03859673160264
206,628.614577344179,352.5632228469625,65.8330916459065,6.277206655821033,2.9963511530374944,-15.493851645906602,50.77617870595796,52.760724026585656,-37.18622828663326,102.60885245311974,-2.8873134362709765,-38.48637403128692,127.41667341327671
207,665.6822152124939,372.400354046429,82.4740348215838,9.389322787506103,2.265678953571012,-12.129416821583803,54.490393025458204,60.84755680262044,-48.755258930523254,95.05763993265094,11.382390616154382,-51.86157408212286,120.55497469006129
208,698.5093224614283,368.6634304521402,93.45258465052859,7.4462125385717854,3.25448354785982,-4.82953865052859,43.39320338180298,59.35080225214523,-22.35367295621695,80.82947852893624,-124.44219000616718,67.28904902373203,-120.49165752519184
209,735.3595303675739,388.92537119462276,78.05875408418831,8.170113632426023,-0.2700991946227873,-8.997901084188413,37.836829368751424,60.18269772306622,-11.442675860259337,69.54706125580617,-113.1500416751404,50.39382340008231,-122.47999141464828
210,734.6567875068531,390.49405801952867,9.764594560758901,8.818852493146892,1.0169919804713459,-6.5158155607589014,40.22292041446177,67.57210472765466,-17.654908759931857,71.01646388976164,-124.70038398273928,63.63636802230187,-109.67999578375367
211,700.7346982451008,391.0213537317337,1.8890281515674,5.675633754899195,9.178549268266295,-10.4439821515674,36.519352395640176,61.54472537331254,-10.770814835378165,86.39573440237619,-160.02316518837983,58.800608986947424,-84.62254358668129
212,666.7392200632067,352.4849767686497,-3.6337487708837,8.61794293679327,3.9578702313502276,-10.055307229116298,40.64636636264346,59.46829819153069,-14.500245366931042,92.99540904075062,-129.523235940547,56.90581469743377,-94.73481769188682
213,631.1489852945343,333.23255357105654,10.2466877560758,8.862570705465714,4.7140634289434615,-9.5572297560758,54.74629740538517,65.41555902391472,-41.893642197568326,101.86204413686043,-131.32546849718685,63.508899351421704,-70.87911708271874
214,597.5337291728116,312.0775851937166,0.5439384646829,9.026666827188365,3.646579806283455,-9.226350464682799,55.08472260471364,61.612306318206016,-39.34685751787486,110.38956144225901,-135.68092251327795,56.87534136414194,-71.96501098946119
215,562.688217650029,306.3647029187154,6.341084191607,6.8068293499710535,6.8233190812845805,1.495453808393001,-113.8290903982657,-75.82847462664884,111.41927162327295,120.44267238390556,-159.95267969123972,66.96319142445662,-31.283368302920874
